"code_module","code_presentation","id_student","id_site","date","sum_click"
"AAA","2013J","2649826","546732","-10","34"
"AAA","2013J","2649826","546879","-10","2"
"AAA","2013J","2649826","546874","-10","3"
"AAA","2013J","2051699","546668","-10","1"
"AAA","2013J","2051699","546671","-10","1"
"AAA","2013J","2051699","546670","-10","1"
"AAA","2013J","2051699","546662","-10","4"
"AAA","2013J","2051699","546948","-10","1"
"AAA","2013J","2051699","546667","-10","3"
"AAA","2013J","2051699","546672","-10","1"
"AAA","2013J","2051699","546874","-10","1"
"AAA","2013J","2051699","546681","-10","4"
"AAA","2013J","2051699","546614","-10","5"
"AAA","2013J","2051699","546871","-10","1"
"AAA","2013J","2051699","546879","-10","1"
"AAA","2013J","2051699","546719","-10","3"
"AAA","2013J","2051699","546688","-10","1"
"AAA","2013J","2104505","546614","-10","1"
"AAA","2013J","2122180","546652","-10","11"
"AAA","2013J","2122180","546662","-10","21"
"AAA","2013J","2122180","546681","-10","4"
"AAA","2013J","2122180","547013","-10","2"
"AAA","2013J","2122180","546879","-10","5"
"AAA","2013J","2122180","546652","-10","13"
"AAA","2013J","2122180","546652","-10","1"
"AAA","2013J","2122180","546667","-10","3"
"AAA","2013J","2122180","546714","-10","18"
"AAA","2013J","2122180","546688","-10","13"
"AAA","2013J","2122180","546700","-10","22"
"AAA","2013J","2122180","546871","-10","2"
"AAA","2013J","2122180","546614","-10","18"
"AAA","2013J","2122180","546874","-10","1"
"AAA","2013J","2122180","546719","-10","3"
"AAA","2013J","2139353","546614","-10","2"
"AAA","2013J","2139353","546662","-10","1"
"AAA","2013J","2139353","546986","-10","2"
"AAA","2013J","2143752","546662","-10","15"
"AAA","2013J","2143752","546614","-10","5"
"AAA","2013J","2146792","547020","-10","1"
"AAA","2013J","2146792","546986","-10","1"
"AAA","2013J","2146792","546871","-10","2"
"AAA","2013J","2146792","547009","-10","1"
"AAA","2013J","2146792","546879","-10","1"
"AAA","2013J","2146792","546662","-10","10"
"AAA","2013J","2146792","546652","-10","1"
"AAA","2013J","2146792","546614","-10","7"
"AAA","2013J","2146792","546874","-10","1"
"AAA","2013J","2146792","546688","-10","10"
"AAA","2013J","2062879","546652","-10","1"
"AAA","2013J","2062879","546614","-10","2"
"AAA","2013J","2062879","546652","-10","1"
"AAA","2013J","2062879","546662","-10","1"
"AAA","2013J","2062879","546652","-10","2"
"AAA","2013J","2080474","546652","-10","2"
"AAA","2013J","2080474","546871","-10","1"
"AAA","2013J","2080474","546652","-10","3"
"AAA","2013J","2080474","546879","-10","1"
"AAA","2013J","2080474","546614","-10","4"
"AAA","2013J","2080474","546667","-10","4"
"AAA","2013J","2083877","546669","-10","2"
"AAA","2013J","2083877","546670","-10","1"
"AAA","2013J","2083877","546614","-10","20"
"AAA","2013J","2083877","546662","-10","6"
"AAA","2013J","2083877","546672","-10","1"
"AAA","2013J","2083877","546725","-10","1"
"AAA","2013J","2083877","546719","-10","3"
"AAA","2013J","2083877","546667","-10","11"
"AAA","2013J","2083877","546986","-10","1"
"AAA","2013J","2083877","546879","-10","9"
"AAA","2013J","2083877","546668","-10","1"
"AAA","2013J","2083877","546671","-10","1"
"AAA","2013J","2083877","546681","-10","4"
"AAA","2013J","2149225","546700","-10","3"
"AAA","2013J","2149225","546669","-10","10"
"AAA","2013J","2149225","546681","-10","2"
"AAA","2013J","2149225","547013","-10","1"
"AAA","2013J","2149225","546688","-10","6"
"AAA","2013J","2149225","546652","-10","2"
"AAA","2013J","2149225","546714","-10","2"
"AAA","2013J","2149225","546900","-10","1"
"AAA","2013J","2149225","546719","-10","1"
"AAA","2013J","2149225","546879","-10","6"
"AAA","2013J","2149225","546876","-10","3"
"AAA","2013J","2149225","546662","-10","2"
"AAA","2013J","2149225","546871","-10","2"
"AAA","2013J","2149225","546972","-10","1"
"AAA","2013J","2149225","546652","-10","6"
"AAA","2013J","2149225","546614","-10","10"
"AAA","2013J","2164705","547013","-10","1"
"AAA","2013J","2164705","546871","-10","1"
"AAA","2013J","2164705","546672","-10","1"
"AAA","2013J","2164705","546671","-10","1"
"AAA","2013J","2164705","546667","-10","7"
"AAA","2013J","2164705","546670","-10","1"
"AAA","2013J","2164705","546879","-10","6"
"AAA","2013J","2164705","546668","-10","1"
"AAA","2013J","2164705","546614","-10","2"
"AAA","2013J","2171627","547013","-10","1"
"AAA","2013J","2171627","546614","-10","3"
"AAA","2013J","2171627","546879","-10","2"
"AAA","2013J","2171627","547050","-10","1"
"AAA","2013J","2171627","546667","-10","5"
"AAA","2013J","2171627","546871","-10","1"
"AAA","2013J","2182846","546670","-10","1"
"AAA","2013J","2182846","546671","-10","1"
"AAA","2013J","2182846","547013","-10","1"
"AAA","2013J","2182846","546986","-10","1"
"AAA","2013J","2182846","546667","-10","5"
"AAA","2013J","2182846","546652","-10","6"
"AAA","2013J","2182846","546871","-10","1"
"AAA","2013J","2182846","546668","-10","1"
"AAA","2013J","2182846","546672","-10","1"
"AAA","2013J","2182846","546714","-10","11"
"AAA","2013J","2182846","546879","-10","7"
"AAA","2013J","2182846","546662","-10","11"
"AAA","2013J","2182846","546614","-10","10"
"AAA","2013J","2182846","546652","-10","2"
"AAA","2013J","2197016","546662","-10","2"
"AAA","2013J","2197016","546614","-10","4"
"AAA","2013J","2194100","546614","-10","1"
"AAA","2013J","2194100","546662","-10","5"
"AAA","2013J","1035023","546652","-10","1"
"AAA","2013J","1035023","547013","-10","1"
"AAA","2013J","1035023","546876","-10","1"
"AAA","2013J","1035023","546681","-10","2"
"AAA","2013J","1035023","546652","-10","1"
"AAA","2013J","1035023","546614","-10","13"
"AAA","2013J","1035023","546719","-10","5"
"AAA","2013J","1035023","546662","-10","24"
"AAA","2013J","1035023","546879","-10","1"
"AAA","2013J","1035023","546871","-10","1"
"AAA","2013J","1105478","546614","-10","9"
"AAA","2013J","1105478","546879","-10","3"
"AAA","2013J","1105478","546652","-10","3"
"AAA","2013J","1105478","546652","-10","1"
"AAA","2013J","1105478","546719","-10","2"
"AAA","2013J","1105478","546668","-10","1"
"AAA","2013J","1105478","546681","-10","2"
"AAA","2013J","1105478","546667","-10","5"
"AAA","2013J","1456619","546652","-10","2"
"AAA","2013J","1456619","546871","-10","3"
"AAA","2013J","1456619","546614","-10","3"
"AAA","2013J","1456619","546652","-10","3"
"AAA","2013J","1456619","546954","-10","1"
"AAA","2013J","1456619","546948","-10","1"
"AAA","2013J","1488959","546723","-10","1"
"AAA","2013J","1488959","546652","-10","2"
"AAA","2013J","1488959","546662","-10","24"
"AAA","2013J","1488959","546614","-10","12"
"AAA","2013J","1488959","546652","-10","3"
"AAA","2013J","1488959","547009","-10","2"
"AAA","2013J","1488959","546681","-10","4"
"AAA","2013J","1488959","546986","-10","3"
"AAA","2013J","1518989","546879","-10","1"
